ip_new,location_new,device_new,time_deviation,password_attempts,failed_attempts_24h,geo_distance,label
0,0,0,0.67,3,0,303.31,0
1,1,1,0.81,3,4,1587.89,1
0,0,0,0.2,1,0,359.51,0
0,0,0,0.22,1,1,201.76,0
1,0,0,0.43,1,0,89.63,0
0,0,0,0.21,1,0,6.08,0
0,0,0,0.18,2,1,442.27,0
0,1,0,0.4,1,0,451.9,0
0,0,0,0.48,3,4,1941.9,1
1,1,1,0.93,2,2,1640.05,1
0,0,0,0.31,1,0,155.62,0
1,1,1,0.71,5,1,1120.38,1
0,0,0,0.18,3,0,161.86,0
0,0,0,0.39,1,2,10.47,0
1,1,0,0.44,1,1,265.65,0
0,0,0,0.59,1,1,150.89,0
0,0,0,0.49,1,2,265.04,0
0,0,0,0.08,1,0,68.92,0
1,1,1,0.61,3,3,1537.03,1
0,0,0,0.08,1,2,171.98,0
0,0,0,0.23,2,1,371.29,0
0,0,0,0.48,1,0,247.59,0
1,1,0,0.7,3,2,160.2,1
1,0,0,0.53,1,0,161.81,0
0,0,0,0.63,1,0,217.81,0
1,0,0,0.96,2,2,593.44,1
0,0,1,0.56,5,4,394.36,1
0,0,1,0.65,2,0,216.81,0
1,0,1,0.77,5,3,887.22,1
0,0,0,0.43,1,0,344.8,0
0,0,0,0.97,5,2,105.26,1
1,0,1,0.78,2,2,1807.7,1
0,1,0,0.33,2,0,243.63,0
0,0,0,0.49,1,2,97.69,0
0,0,0,0.42,1,0,374.88,0
0,0,0,0.16,1,0,232.36,0
0,0,1,0.51,3,0,190.68,0
0,1,1,0.25,1,1,67.04,0
0,1,1,0.26,1,1,499.31,0
1,0,0,0.36,1,1,139.95,0
0,0,0,0.11,1,0,414.18,0
0,0,0,0.36,1,1,255.28,0
1,0,0,0.25,2,0,331.41,0
0,0,0,0.34,1,1,447.42,0
0,0,1,0.4,2,0,112.36,0
0,0,0,0.69,1,0,137.46,0
0,0,0,0.3,1,0,181.54,0
0,0,0,0.43,3,0,169.59,0
0,1,0,0.65,2,1,100.73,0
1,0,0,0.05,1,0,157.59,0
0,0,0,0.08,1,1,430.71,0
0,0,0,0.44,1,2,316.94,0
1,0,1,0.15,2,0,408.45,0
0,0,0,0.55,1,0,316.89,0
0,0,0,0.08,1,0,266.31,0
0,0,1,0.46,3,0,423.32,0
1,1,0,0.62,2,3,1568.97,1
0,0,0,0.04,1,0,87.01,0
0,0,1,0.66,3,0,287.69,0
0,1,0,0.09,1,2,158.08,0
0,0,0,0.05,1,1,193.22,0
0,0,0,0.16,1,0,291.61,0
0,0,0,0.02,3,1,335.46,0
0,0,0,0.2,1,0,284.18,0
1,0,1,0.64,2,1,1513.14,1
0,0,0,0.31,3,0,226.09,0
0,1,0,0.12,1,1,322.11,0
0,0,0,0.1,1,0,444.92,0
0,0,1,0.47,1,0,20.01,0
1,0,0,0.41,2,2,300.67,0
1,0,0,0.44,1,0,16.06,0
1,0,0,0.52,4,2,983.23,1
0,0,0,0.03,2,0,328.41,0
0,0,0,0.17,1,0,363.17,0
1,1,1,0.56,4,4,474.31,1
0,0,1,0.42,1,0,391.17,0
0,0,0,0.61,1,0,75.37,0
1,0,0,0.59,5,1,1683.21,1
0,0,0,0.68,1,0,10.26,0
1,0,1,0.43,3,3,900.39,1
0,0,1,0.61,2,0,387.94,0
0,0,0,0.4,2,4,163.62,1
0,0,1,0.35,3,1,288.23,0
0,0,0,0.39,1,0,197.55,0
0,0,1,0.47,1,0,242.9,0
0,0,0,0.22,2,1,466.95,0
1,1,0,0.7,4,2,1331.36,1
1,0,0,0.66,2,0,225.27,0
0,1,0,0.46,2,1,211.31,0
0,0,0,0.02,1,2,335.05,0
0,1,1,0.43,5,5,1607.97,1
1,0,1,0.1,1,0,123.32,0
1,0,0,0.01,1,0,246.94,0
0,0,0,0.26,2,0,39.71,0
1,0,0,0.64,1,0,286.63,0
0,1,0,0.48,2,0,43.46,0
0,0,0,0.32,1,0,290.74,0
0,0,0,0.17,1,2,121.08,0
1,1,1,0.6,3,1,1867.17,1
0,0,0,0.23,1,0,175.31,0
0,0,1,0.45,2,0,358.99,0
1,0,1,0.18,1,0,303.08,0
0,0,0,0.47,1,0,96.4,0
0,0,0,0.66,1,0,98.74,0
0,0,0,0.55,1,0,222.52,0
0,0,0,0.35,2,1,196.29,0
0,0,0,0.01,1,0,186.99,0
0,0,1,0.63,1,0,487.8,0
0,0,0,0.38,1,1,34.5,0
0,0,0,0.69,1,0,484.74,0
1,1,1,0.45,2,2,1800.07,1
1,1,0,0.56,1,1,309.03,0
0,0,0,0.28,2,2,125.84,0
0,1,0,0.2,1,0,58.1,0
0,0,1,0.51,3,0,293.86,0
0,0,0,0.36,1,0,336.4,0
1,0,0,0.46,3,3,667.06,1
1,0,0,0.24,1,0,259.44,0
0,1,1,0.76,3,2,146.03,1
0,0,1,0.27,1,2,455.78,0
0,0,0,0.24,3,1,210.9,0
1,0,0,0.11,2,0,37.66,0
1,0,1,0.51,1,1,341.09,0
0,0,0,0.34,1,2,179.87,0
0,0,0,0.06,2,0,451.05,0
0,0,0,0.49,1,0,234.32,0
0,0,0,0.35,2,1,295.5,0
0,0,0,0.06,1,0,62.69,0
1,1,1,0.78,4,2,591.47,1
0,0,1,0.32,1,0,437.13,0
0,0,0,0.59,1,0,260.55,0
1,0,0,0.01,1,0,323.88,0
1,1,1,0.07,3,0,111.45,0
0,0,0,0.34,2,0,34.8,0
1,1,0,0.9,3,2,1951.3,1
1,1,0,0.65,3,1,1807.2,1
0,0,0,0.16,1,0,394.94,0
0,0,0,0.44,1,2,199.02,0
0,0,0,0.59,1,1,396.98,0
0,0,0,0.61,1,0,240.85,0
0,0,0,0.0,1,2,427.97,0
0,0,0,0.55,1,0,181.25,0
0,0,0,0.03,1,0,130.02,0
0,0,0,0.55,1,0,159.66,0
0,0,0,0.39,1,0,36.31,0
0,1,1,0.98,5,2,983.37,1
0,0,0,0.33,1,0,478.81,0
1,0,0,0.02,1,0,21.31,0
0,1,0,0.73,4,3,762.29,1
0,0,1,0.37,1,0,227.27,0
0,0,1,0.23,1,1,312.7,0
0,1,0,0.55,1,0,407.27,0
1,0,0,0.31,2,1,247.3,0
0,0,0,0.15,2,0,108.18,0
1,0,1,0.5,4,2,1522.9,1
0,0,1,0.42,1,1,411.63,0
0,0,0,0.12,2,1,42.6,0
1,0,1,0.74,3,2,271.17,1
0,0,1,0.38,3,1,132.28,0
0,0,0,0.51,1,1,410.69,0
0,0,0,0.44,1,0,269.88,0
1,1,0,0.47,5,2,853.37,1
1,0,0,0.27,3,1,419.16,0
0,0,1,0.08,3,2,262.68,0
1,0,1,0.87,3,2,1371.39,1
0,0,0,0.01,2,0,21.95,0
0,0,0,0.28,2,0,173.81,0
0,1,0,0.26,2,0,38.78,0
0,0,1,0.67,1,0,245.56,0
0,0,0,0.57,2,0,287.18,0
0,0,1,0.59,4,1,1615.82,1
1,0,0,0.45,3,2,255.08,1
1,1,1,0.9,3,3,196.14,1
0,0,0,0.49,1,2,304.03,0
0,0,1,0.15,1,0,86.92,0
0,1,0,0.04,1,0,323.72,0
0,0,1,0.41,1,2,333.17,0
0,0,0,0.01,1,1,120.77,0
0,0,0,0.59,1,0,356.92,0
0,0,0,0.11,1,0,51.82,0
0,0,1,0.47,2,0,298.48,0
1,0,1,0.89,3,5,129.33,1
1,1,0,0.37,2,0,395.25,0
1,1,1,0.55,3,1,367.89,1
0,0,1,0.18,1,0,251.23,0
0,0,0,0.49,3,1,80.74,0
0,0,0,0.45,1,0,238.48,0
0,0,0,0.08,1,2,484.62,0
0,0,0,0.4,2,1,415.95,0
1,1,0,0.45,5,4,692.59,1
0,0,0,0.07,2,1,295.25,0
1,0,0,0.08,1,0,168.6,0
1,0,1,0.7,3,3,1574.5,1
0,0,0,0.49,2,0,373.76,0
1,0,0,0.24,1,0,40.74,0
0,0,1,0.21,2,0,190.97,0
0,0,0,0.03,1,1,169.72,0
0,0,0,0.16,1,0,23.1,0
1,1,0,0.62,3,0,259.34,0
0,0,1,0.49,2,0,168.16,0
1,0,1,0.51,2,3,448.18,1
0,0,0,0.17,2,0,227.93,0
0,0,0,0.5,2,0,339.25,0
0,0,0,0.22,1,2,258.48,0
0,0,0,0.65,1,0,292.27,0
0,0,0,0.54,1,0,355.05,0
0,0,1,0.1,1,0,214.1,0
0,0,0,0.23,2,1,312.95,0
0,0,0,0.29,2,0,169.29,0
0,0,1,0.54,1,0,257.7,0
1,0,0,0.24,1,0,328.31,0
0,0,0,0.63,1,0,453.24,0
0,0,0,0.22,3,1,289.67,0
0,1,0,0.59,1,0,129.69,0
0,0,0,0.18,1,0,115.39,0
0,0,0,0.27,2,0,55.54,0
0,0,0,0.82,3,2,1183.79,1
0,0,0,0.26,3,0,250.97,0
0,1,0,0.48,1,2,50.75,0
0,0,0,0.6,1,1,455.66,0
0,0,0,0.24,1,1,248.09,0
0,0,1,0.58,1,1,136.12,0
1,1,1,0.98,5,4,1300.33,1
0,0,0,0.03,1,0,29.01,0
0,1,1,0.95,2,1,1808.87,1
0,1,1,0.5,5,4,254.72,1
0,0,0,0.65,1,0,219.78,0
1,1,0,0.7,3,3,1269.97,1
1,0,1,0.9,3,3,780.23,1
0,0,0,0.4,1,1,185.52,0
0,0,0,0.35,3,0,199.07,0
1,1,0,0.84,3,2,1435.89,1
0,0,0,0.57,3,0,412.42,0
0,0,1,0.28,1,0,75.72,0
0,1,0,0.66,2,0,460.94,0
1,0,0,0.4,1,0,399.57,0
0,1,0,0.66,1,1,267.34,0
0,0,0,0.38,2,0,334.6,0
1,0,0,0.06,1,2,390.76,0
1,0,0,0.53,1,0,251.45,0
1,0,0,0.83,2,2,751.91,1
0,0,1,0.29,3,0,69.2,0
0,0,1,0.41,2,0,46.22,0
1,1,1,0.68,3,2,1676.71,1
0,0,0,0.41,1,1,494.27,0
1,1,0,0.43,4,3,1474.92,1
1,1,1,0.8,2,3,874.34,1
0,0,1,0.26,1,2,80.25,0
0,1,1,0.5,5,2,1456.05,1
0,1,0,0.35,1,1,133.18,0
0,0,1,0.14,2,0,132.92,0
0,0,1,0.64,3,0,338.55,0
1,1,0,0.18,3,0,476.74,0
0,0,1,0.43,2,0,299.75,0
0,1,0,0.24,1,2,88.38,0
0,0,0,0.2,1,0,378.36,0
0,1,0,0.32,1,2,275.77,0
0,0,0,0.33,1,0,466.25,0
1,0,0,0.69,1,0,154.55,0
1,0,1,0.17,1,0,47.46,0
0,0,0,0.43,3,2,326.8,0
1,0,1,0.48,3,2,1567.04,1
0,1,0,0.38,1,0,1.86,0
0,0,0,0.39,1,0,108.46,0
0,0,1,0.66,3,5,1310.97,1
0,1,1,0.51,1,0,246.39,0
0,0,0,0.13,1,0,262.58,0
0,0,0,0.57,1,0,405.88,0
1,0,0,0.02,1,0,495.86,0
0,0,0,0.07,1,0,329.09,0
0,0,0,0.63,1,2,156.98,0
0,0,0,0.34,1,0,435.15,0
0,0,0,0.16,1,1,73.74,0
0,0,0,0.3,1,0,468.07,0
0,0,0,0.63,1,2,70.09,0
0,0,0,0.38,3,0,235.02,0
0,0,0,0.28,1,0,63.27,0
1,1,1,0.97,3,1,1829.78,1
1,1,1,0.78,3,3,1693.63,1
0,0,0,0.5,1,2,280.0,0
0,0,0,0.22,2,0,432.89,0
0,1,0,0.56,1,1,49.18,0
1,1,0,0.79,5,3,1913.02,1
0,0,1,0.63,1,0,463.49,0
0,1,0,0.85,3,2,1325.87,1
0,0,0,0.34,3,0,212.19,0
0,0,1,0.98,2,2,1983.81,1
0,0,0,0.29,1,0,210.78,0
0,0,0,0.46,2,0,63.54,0
1,0,1,0.52,1,0,450.04,0
0,1,1,0.87,3,4,390.37,1
1,1,0,0.8,2,2,593.75,1
0,1,1,0.79,3,5,597.72,1
0,0,0,0.14,1,0,225.76,0
1,0,0,0.23,1,0,330.17,0
0,0,0,0.52,1,0,404.43,0
0,0,0,0.33,1,0,91.3,0
1,0,1,0.58,4,1,1118.93,1
0,0,0,0.12,1,2,379.65,0
1,1,0,0.08,1,2,96.81,0
0,0,0,0.62,1,1,235.29,0
0,1,0,0.06,1,0,75.24,0
0,0,0,0.06,2,0,418.85,0
1,0,0,0.07,3,2,394.54,0
0,0,0,0.29,3,0,265.72,0
0,0,0,0.26,1,0,475.34,0
0,0,0,0.48,1,0,111.58,0
0,0,1,0.54,1,0,272.01,0
0,0,0,0.3,3,0,295.76,0
0,1,0,0.19,1,0,421.63,0
0,0,0,0.33,1,0,423.38,0
1,1,0,0.37,1,0,26.67,0
0,1,0,0.74,2,2,1962.27,1
0,0,0,0.61,1,2,473.15,0
0,0,0,0.58,1,1,252.24,0
0,1,0,0.63,3,3,251.42,1
0,0,0,0.44,1,0,272.44,0
0,0,0,0.5,1,0,38.5,0
0,0,1,0.41,1,2,464.93,0
0,0,0,0.22,3,0,218.18,0
0,0,0,0.68,2,0,174.92,0
0,0,1,0.29,2,0,339.18,0
0,0,0,0.51,1,0,264.92,0
0,0,1,0.13,1,1,174.95,0
0,0,0,0.31,1,1,392.29,0
0,1,1,0.41,5,2,671.78,1
0,0,0,0.19,1,0,194.31,0
0,0,0,0.22,1,0,388.86,0
0,0,1,0.71,4,2,1112.44,1
1,0,1,0.43,2,1,1925.1,1
0,0,0,0.28,1,0,319.07,0
0,0,0,0.61,1,0,248.58,0
1,1,1,0.94,4,3,899.49,1
0,0,0,0.15,1,0,175.04,0
0,0,0,0.09,1,0,106.77,0
0,0,1,0.55,3,2,536.3,1
0,0,0,0.19,1,2,66.32,0
1,0,1,0.99,4,3,1396.69,1
0,0,0,0.43,1,0,412.17,0
0,0,1,0.69,4,2,1436.55,1
0,0,0,0.63,1,0,205.55,0
1,0,1,0.4,4,3,1814.91,1
1,0,1,0.97,3,1,555.2,1
1,0,0,0.22,1,2,69.82,0
1,0,0,0.38,1,0,286.04,0
0,1,0,0.53,1,0,275.95,0
0,0,1,0.1,1,0,35.58,0
0,0,0,0.26,1,1,166.35,0
0,0,0,0.54,1,0,202.54,0
1,1,0,0.78,2,4,1585.04,1
1,1,1,0.21,2,1,339.16,0
1,1,1,0.78,4,2,794.11,1
0,0,0,0.16,1,0,146.19,0
1,0,1,0.74,3,1,797.15,1
0,0,0,0.2,2,1,82.02,0
0,0,0,0.38,1,2,227.8,0
0,0,0,0.07,2,0,62.36,0
0,0,0,0.45,2,0,39.79,0
1,0,0,0.1,1,0,423.96,0
1,0,1,0.68,5,1,1452.82,1
1,1,0,0.59,3,3,260.35,1
0,0,1,0.0,3,0,235.12,0
0,0,1,0.05,2,0,474.39,0
0,0,0,0.57,1,0,179.42,0
1,0,1,0.56,1,0,345.51,0
0,0,0,0.11,1,1,134.23,0
0,0,0,0.37,1,1,48.8,0
0,1,0,0.13,1,0,83.26,0
0,0,1,0.11,2,1,457.17,0
0,0,0,0.49,2,0,87.96,0
1,0,0,0.48,3,4,1322.26,1
0,0,1,0.52,2,0,375.94,0
0,0,0,0.05,1,2,95.05,0
0,1,1,0.98,3,2,1951.87,1
0,0,1,0.55,3,0,261.09,0
0,0,0,0.4,1,0,55.99,0
0,0,0,0.93,3,3,1680.01,1
1,0,0,0.56,2,2,120.75,0
0,0,0,0.07,1,0,321.1,0
0,0,0,0.22,3,1,82.33,0
1,0,1,0.04,3,0,489.97,0
0,1,0,0.17,1,0,214.85,0
0,0,0,0.42,1,0,195.45,0
1,0,1,0.12,1,0,389.23,0
1,1,0,0.93,4,3,277.15,1
0,0,1,0.07,2,2,343.31,0
0,0,0,0.15,1,0,22.15,0
0,0,0,0.4,1,0,161.97,0
0,0,0,0.19,1,1,355.33,0
0,1,0,0.38,2,0,71.13,0
0,0,0,0.33,3,0,491.29,0
0,0,0,0.51,1,0,387.45,0
0,0,1,0.0,3,2,498.08,0
1,1,1,0.66,3,2,1066.02,1
0,1,0,0.28,1,2,341.04,0
0,1,0,0.64,5,2,1445.13,1
0,0,0,0.07,1,0,173.4,0
0,0,0,0.5,3,0,135.68,0
0,0,0,0.39,1,0,359.68,0
0,0,0,0.01,1,0,196.12,0
1,1,0,0.46,2,3,1798.56,1
0,0,0,0.05,1,0,457.51,0
1,0,0,0.48,1,1,258.33,0
0,0,1,0.45,1,1,277.09,0
1,1,1,0.53,3,4,1889.23,1
1,0,0,0.57,3,2,376.69,0
0,0,0,0.5,1,1,459.94,0
1,1,1,0.75,3,3,318.89,1
0,0,0,0.15,1,0,279.87,0
0,0,0,0.67,1,0,60.32,0
0,0,0,0.67,1,0,283.77,0
1,1,1,0.96,2,1,1677.4,1
0,1,1,0.54,4,2,990.34,1
0,0,1,0.42,3,0,284.15,0
0,1,1,0.76,3,2,1623.99,1
0,0,1,0.17,3,2,123.82,0
0,0,0,0.22,1,0,479.87,0
0,0,0,0.02,1,1,361.16,0
0,0,0,0.52,1,0,355.06,0
0,0,0,0.43,1,0,320.17,0
0,0,0,0.69,1,2,100.72,0
1,0,0,0.47,1,2,108.66,0
0,0,0,0.35,1,0,435.2,0
0,0,0,0.61,1,0,63.14,0
0,1,1,0.06,2,0,262.04,0
1,1,0,0.59,5,3,645.72,1
0,0,0,0.24,3,2,165.76,0
0,0,0,0.2,1,0,364.3,0
0,1,0,0.24,3,0,244.52,0
1,0,0,0.19,2,1,201.5,0
0,0,0,0.58,2,0,456.28,0
0,0,0,0.7,1,2,50.67,0
1,0,0,0.45,1,0,95.99,0
0,0,0,0.08,2,0,177.78,0
1,0,1,0.89,5,2,302.37,1
0,0,0,0.59,1,1,156.46,0
0,0,0,0.09,1,0,9.47,0
0,0,1,0.53,2,0,131.79,0
1,0,0,0.62,3,3,570.5,1
1,1,1,0.61,4,1,1772.32,1
0,1,0,0.14,1,0,4.6,0
0,0,1,0.63,2,0,201.01,0
0,0,0,0.26,1,0,2.3,0
0,1,1,0.49,3,1,912.03,1
0,0,0,0.47,1,0,197.63,0
1,1,1,0.42,5,5,1168.94,1
1,0,1,0.14,1,0,118.52,0
0,0,1,0.41,1,0,314.02,0
0,0,1,0.31,2,1,132.77,0
0,1,0,0.52,1,0,253.66,0
0,0,0,0.59,2,0,487.49,0
0,1,0,0.2,1,2,386.06,0
0,1,0,0.21,1,0,134.91,0
0,0,1,0.33,3,0,1.68,0
0,0,0,0.12,3,0,6.01,0
1,0,0,0.94,2,2,1855.65,1
0,1,0,0.69,2,2,1300.48,1
0,0,0,0.19,1,0,272.44,0
1,1,0,0.68,2,2,927.95,1
0,0,0,0.13,1,1,284.49,0
1,0,1,0.23,1,0,301.58,0
0,0,0,0.32,1,0,451.87,0
0,0,0,0.65,1,0,76.21,0
1,1,0,0.19,1,0,12.69,0
0,0,1,0.2,1,1,499.21,0
1,0,1,0.7,4,1,1524.26,1
1,0,1,0.66,3,3,463.93,1
0,1,0,0.54,2,0,378.47,0
0,0,1,0.56,1,0,358.52,0
0,0,0,0.67,1,0,149.03,0
0,0,0,0.7,1,0,81.55,0
1,1,0,0.69,3,3,321.18,1
1,0,0,0.49,3,1,380.84,0
0,0,0,0.19,3,0,96.0,0
0,0,0,0.75,2,3,266.19,1
1,0,0,0.28,1,2,465.35,0
0,0,0,0.05,1,0,121.71,0
0,0,0,0.49,1,1,43.69,0
0,1,1,0.66,2,2,631.97,1
0,0,0,0.25,1,0,141.28,0
0,1,0,0.28,1,1,63.39,0
0,0,0,0.15,1,0,17.09,0
0,0,1,0.07,2,0,188.77,0
1,0,0,0.78,2,1,1070.12,1
1,0,1,0.63,3,1,1.64,0
0,0,1,0.3,2,0,470.48,0
1,0,0,0.1,2,0,469.08,0
0,0,1,0.26,1,1,111.8,0
0,1,0,0.3,2,1,365.54,0
0,0,1,0.57,2,1,229.72,0
1,0,1,0.22,1,0,139.36,0
0,0,0,0.26,1,1,215.56,0
1,0,0,0.07,1,0,137.45,0
0,0,0,0.14,1,0,205.46,0
0,0,1,0.65,1,0,408.2,0
0,0,1,0.08,1,0,110.78,0
0,0,0,0.07,3,0,203.49,0
0,0,1,0.21,2,0,211.59,0
0,0,0,0.19,1,0,402.88,0
1,0,1,0.1,3,0,476.47,0
0,0,1,0.36,2,0,430.42,0
1,0,1,0.71,3,4,849.27,1
0,0,1,0.49,2,0,202.33,0
0,0,0,0.31,1,0,452.25,0
0,0,0,0.02,1,1,43.25,0
0,0,0,0.39,1,0,300.51,0
0,0,0,0.09,1,2,117.63,0
0,0,0,0.2,1,0,306.07,0
0,0,1,0.3,1,0,339.52,0
0,0,0,0.6,1,0,197.12,0
0,0,0,0.13,1,1,179.17,0
0,0,0,0.04,1,0,23.16,0
0,0,0,0.5,2,0,8.94,0
0,0,0,0.3,3,0,427.81,0
0,0,0,0.15,1,0,25.84,0
0,1,1,0.39,1,0,195.83,0
0,1,0,0.06,2,0,34.38,0
1,1,1,0.75,3,1,135.14,1
1,0,0,0.0,1,0,252.07,0
0,0,0,0.52,1,0,216.77,0
0,1,1,0.77,4,3,281.11,1
0,1,1,0.59,1,1,479.96,0
0,1,0,0.88,4,3,656.76,1
0,0,1,0.42,2,0,250.33,0
1,0,0,0.78,2,3,1282.45,1
0,0,0,0.65,2,0,384.59,0
0,0,0,0.11,1,0,378.16,0
0,0,0,0.02,1,0,91.0,0
0,0,0,0.62,3,2,386.63,0
0,1,0,0.28,3,1,490.71,0
1,1,1,0.76,2,5,323.98,1
0,0,0,0.39,3,0,231.84,0
1,0,0,0.36,2,1,132.57,0
1,0,0,0.53,3,2,1954.45,1
0,0,1,0.05,1,0,496.58,0
0,1,0,0.28,3,0,149.08,0
0,0,1,0.3,1,0,30.71,0
0,0,1,0.35,1,0,294.08,0
0,0,0,0.08,3,0,138.92,0
1,0,1,0.44,2,0,129.56,0
0,1,1,0.46,1,0,264.58,0
0,0,0,0.01,1,0,471.3,0
1,0,0,0.44,2,2,154.77,1
1,0,1,0.71,5,2,1471.53,1
0,0,0,0.02,2,1,129.52,0
1,0,1,0.78,3,3,549.01,1
0,0,0,0.41,2,1,182.25,0
0,0,0,0.34,3,0,420.68,0
1,0,1,0.02,2,1,26.59,0
0,0,0,0.4,2,0,397.63,0
0,1,0,0.61,1,0,256.34,0
1,1,1,0.75,2,4,1689.97,1
0,0,0,0.12,1,0,143.0,0
1,1,0,0.56,5,2,1442.11,1
0,0,0,0.21,2,0,261.75,0
0,0,0,0.16,3,0,98.6,0
0,0,1,0.56,3,2,216.89,0
1,1,1,0.46,5,1,588.82,1
0,1,1,0.95,4,3,1988.58,1
0,1,1,0.74,4,3,1785.51,1
0,0,0,0.16,1,2,130.53,0
0,0,0,0.36,1,2,376.33,0
1,1,1,0.79,4,1,1727.78,1
0,0,0,0.07,2,1,130.11,0
0,0,1,0.29,1,0,260.28,0
0,1,1,0.28,1,0,141.96,0
0,0,1,0.13,2,0,107.5,0
0,0,0,0.69,1,0,51.34,0
0,0,0,0.58,1,0,270.52,0
1,0,0,0.29,1,2,421.89,0
0,0,0,0.41,1,0,468.3,0
0,0,0,0.26,3,0,263.1,0
0,0,0,0.56,1,0,102.06,0
0,0,1,0.59,1,0,220.44,0
0,0,0,0.39,1,0,6.07,0
1,0,1,0.73,4,2,109.14,1
0,0,0,0.27,2,0,13.23,0
0,0,0,0.61,1,0,340.05,0
0,0,0,0.18,1,2,4.12,0
0,0,0,0.73,4,5,882.97,1
0,0,1,0.11,3,0,208.03,0
0,0,0,0.12,1,1,366.2,0
1,1,1,0.55,3,4,132.06,1
1,0,0,0.37,2,1,328.57,0
0,0,0,0.62,1,0,97.73,0
0,0,0,0.22,2,0,23.45,0
0,0,0,0.13,1,0,31.91,0
0,0,0,0.03,1,1,295.72,0
0,0,0,0.55,1,0,329.56,0
0,1,1,0.14,1,0,257.77,0
0,0,0,0.62,1,0,303.59,0
0,1,0,0.43,1,0,384.04,0
0,0,1,0.19,1,0,465.2,0
0,1,1,0.8,3,1,542.29,1
0,1,0,0.27,1,0,203.63,0
0,0,0,0.58,1,0,118.45,0
0,0,0,0.54,1,0,250.58,0
0,0,1,0.23,1,0,426.07,0
1,0,0,0.55,1,0,373.71,0
0,0,0,0.18,1,0,481.82,0
1,0,0,0.23,1,0,217.79,0
0,0,0,0.15,1,1,109.32,0
0,0,0,0.04,1,0,185.42,0
0,0,0,0.38,2,0,380.27,0
0,0,0,0.58,1,0,85.5,0
0,0,0,0.22,1,0,378.51,0
1,1,1,0.88,2,3,687.21,1
0,0,1,0.35,1,0,170.11,0
0,0,0,0.4,1,0,199.11,0
0,1,0,0.7,1,1,28.1,0
1,1,0,0.7,3,2,627.51,1
1,0,1,0.43,2,1,445.22,1
1,1,1,0.66,3,1,1900.55,1
0,0,0,0.63,2,0,450.48,0
0,0,1,0.41,2,2,26.81,0
0,0,0,0.5,3,1,267.22,0
0,1,0,0.14,3,0,130.84,0
1,1,1,0.82,4,3,1860.3,1
1,1,1,0.94,3,3,885.07,1
1,0,0,0.0,3,0,122.26,0
1,0,0,0.98,2,3,1062.81,1
0,0,0,0.31,1,0,398.55,0
0,0,0,0.12,1,1,449.2,0
1,1,1,0.82,5,4,768.04,1
0,1,0,0.61,1,0,187.0,0
0,0,0,0.4,1,1,153.77,0
0,0,0,0.66,1,0,468.99,0
0,0,0,0.08,2,0,96.16,0
0,0,0,0.5,2,0,285.12,0
0,0,0,0.62,1,0,84.01,0
0,0,0,0.45,3,0,190.7,0
1,0,1,0.72,5,2,1878.52,1
0,0,0,0.59,1,0,5.33,0
1,0,0,0.13,1,0,178.1,0
1,0,1,0.45,4,1,536.07,1
0,0,0,0.37,1,1,109.94,0
1,1,1,0.7,2,2,1854.92,1
1,1,1,0.5,3,2,1184.78,1
0,0,0,0.07,1,1,438.7,0
0,0,0,0.01,1,0,411.33,0
0,0,0,0.67,1,1,257.24,0
0,0,0,0.25,3,0,479.86,0
0,0,0,0.14,1,0,97.01,0
0,0,0,0.07,2,0,301.23,0
1,1,1,0.92,2,3,314.75,1
0,0,0,0.67,1,0,60.14,0
1,1,1,0.52,2,2,1917.17,1
0,0,1,0.48,1,0,430.47,0
1,1,1,0.53,2,2,448.95,1
1,0,1,0.38,1,0,498.7,0
0,0,0,0.13,1,1,311.83,0
1,0,0,0.51,5,4,1266.67,1
0,0,0,0.1,1,0,288.46,0
0,0,0,0.48,1,1,18.42,0
0,0,1,0.42,3,3,425.79,1
0,0,0,0.51,2,1,341.09,0
1,0,1,0.15,2,0,97.86,0
1,1,1,0.7,1,1,411.51,0
0,0,1,0.34,1,0,310.02,0
1,0,0,0.04,2,0,114.56,0
0,1,1,0.9,2,3,1244.33,1
0,0,1,0.03,1,0,456.54,0
0,1,1,0.76,3,2,1528.82,1
0,0,1,0.01,1,0,368.86,0
0,0,0,0.54,1,0,227.86,0
0,0,0,0.14,3,0,456.65,0
0,1,0,0.49,3,1,496.96,0
0,0,0,0.29,1,0,165.46,0
0,1,0,0.61,2,0,10.92,0
0,1,0,0.6,2,4,264.07,1
1,1,1,0.68,5,5,1062.29,1
0,0,0,0.33,2,2,41.12,0
0,0,0,0.34,1,0,281.43,0
0,0,0,0.01,1,0,449.32,0
0,0,0,0.3,1,0,226.58,0
1,0,0,0.26,2,0,441.03,0
1,0,1,0.56,3,3,1852.51,1
0,0,1,0.04,1,0,89.19,0
0,0,0,0.29,1,0,169.39,0
0,0,1,0.47,2,0,271.01,0
0,0,0,0.02,1,0,334.71,0
0,1,0,0.64,3,2,335.17,1
0,0,0,0.62,2,0,92.73,0
0,1,1,0.78,3,2,518.73,1
1,0,0,0.62,1,0,321.64,0
0,0,0,0.26,1,0,240.1,0
0,0,0,0.69,2,0,183.44,0
1,0,0,0.38,1,0,158.54,0
0,0,0,0.63,3,0,245.87,0
1,1,1,0.83,5,1,203.77,1
0,0,0,0.24,1,0,149.9,0
0,0,0,0.4,1,0,314.59,0
0,0,0,0.35,1,0,215.66,0
